"","N","SDiD","SC","TWFE"
"452",500,0.576586961746216,0.0371260643005371,0.0122299194335938
"453",500,0.666401863098145,0.0440080165863037,0.0120918750762939
"454",500,0.538779020309448,0.0476911067962646,0.0109851360321045
"455",500,0.570101976394653,0.0470178127288818,0.0114138126373291
"456",500,0.541661024093628,0.0431029796600342,0.0111331939697266
"457",500,0.546010971069336,0.0388259887695312,0.0118818283081055
"458",500,0.543953895568848,0.0449709892272949,0.0116188526153564
"459",500,0.568341016769409,0.0368330478668213,0.0120198726654053
"460",500,0.569718837738037,0.0365340709686279,0.011584997177124
"461",500,0.576480865478516,0.0457580089569092,0.011754035949707
"462",500,0.554715871810913,0.0346770286560059,0.0118660926818848
"463",500,0.554409980773926,0.035153865814209,0.0125620365142822
"464",500,0.550713062286377,0.0380971431732178,0.011038064956665
"465",500,0.556494951248169,0.0371878147125244,0.0112800598144531
"466",500,0.573800086975098,0.0379889011383057,0.0120630264282227
"467",500,0.571508884429932,0.0513870716094971,0.0112907886505127
"468",500,0.560228824615479,0.0469222068786621,0.0111880302429199
"469",500,0.560945987701416,0.0587029457092285,0.0161218643188477
"470",500,0.620245933532715,0.0399060249328613,0.0111610889434814
"471",500,0.57550311088562,0.0346879959106445,0.0111820697784424
"472",500,0.560334920883179,0.0393350124359131,0.0115439891815186
"473",500,0.561205863952637,0.0373079776763916,0.0112040042877197
"474",500,0.604713916778564,0.036768913269043,0.0110328197479248
"475",500,0.568248987197876,0.0418760776519775,0.0136590003967285
"476",500,0.568588972091675,0.0382061004638672,0.010329008102417
"477",500,0.583446025848389,0.0354351997375488,0.0109782218933105
"478",500,0.702964067459106,0.0406818389892578,0.0115218162536621
"479",500,0.541184902191162,0.0351099967956543,0.010836124420166
"480",500,0.56977391242981,0.0331778526306152,0.0117549896240234
"481",500,0.530551195144653,0.0334780216217041,0.0105020999908447
"482",500,0.547582149505615,0.0366830825805664,0.0112287998199463
"483",500,0.774316787719727,0.0420141220092773,0.0109930038452148
"484",500,0.530759811401367,0.0391509532928467,0.0104179382324219
"485",500,0.546585083007812,0.0488109588623047,0.0116100311279297
"486",500,0.56569504737854,0.0454919338226318,0.0109338760375977
"487",500,0.557018995285034,0.0439510345458984,0.0111598968505859
"488",500,0.579821825027466,0.0390679836273193,0.0123090744018555
"489",500,0.584275960922241,0.0353760719299316,0.0102560520172119
"490",500,0.581973075866699,0.0364320278167725,0.010951042175293
"491",500,0.563009977340698,0.0350501537322998,0.011350154876709
"492",500,0.566598892211914,0.0373549461364746,0.0119829177856445
"493",500,0.578885078430176,0.0354931354522705,0.0123701095581055
"494",500,0.561400890350342,0.0353920459747314,0.0109758377075195
"495",500,0.563669919967651,0.0385551452636719,0.0112791061401367
"496",500,0.553858995437622,0.0469210147857666,0.011207103729248
"497",500,0.546627998352051,0.0362319946289062,0.0113170146942139
"498",500,0.575207948684692,0.0345540046691895,0.0116569995880127
"499",500,0.551877021789551,0.0364961624145508,0.0114259719848633
"500",500,0.562052965164185,0.036081075668335,0.0117981433868408
"501",1000,0.931544065475464,0.0720529556274414,0.0124728679656982
"502",1000,1.01032090187073,0.0706911087036133,0.0115218162536621
"503",1000,0.871075868606567,0.0688660144805908,0.011821985244751
"504",1000,0.865678071975708,0.0864088535308838,0.0119500160217285
"505",1000,0.89621114730835,0.0738348960876465,0.0127968788146973
"506",1000,0.871299028396606,0.0650920867919922,0.010936975479126
"507",1000,0.866143941879272,0.0719730854034424,0.0113940238952637
"508",1000,0.920324802398682,0.0704631805419922,0.01096510887146
"509",1000,0.902118921279907,0.0691590309143066,0.0119099617004395
"510",1000,0.9653000831604,0.0752809047698975,0.0124950408935547
"511",1000,0.889693021774292,0.0657150745391846,0.0122590065002441
"512",1000,0.886669874191284,0.0787551403045654,0.0126891136169434
"513",1000,0.948247909545898,0.0821969509124756,0.0112559795379639
"514",1000,1.39475297927856,0.0715339183807373,0.0121250152587891
"515",1000,0.918708086013794,0.0765180587768555,0.0127730369567871
"516",1000,0.892477035522461,0.0717320442199707,0.0118229389190674
"517",1000,0.920034885406494,0.0727510452270508,0.0113718509674072
"518",1000,0.908141136169434,0.0719709396362305,0.0109970569610596
"519",1000,0.896391868591309,0.0752761363983154,0.01204514503479
"520",1000,0.912256002426147,0.0741651058197021,0.0123589038848877
"521",1000,0.925482034683228,0.0727860927581787,0.0116679668426514
"522",1000,0.928540945053101,0.07334303855896,0.0126421451568604
"523",1000,0.897094964981079,0.078808069229126,0.0127239227294922
"524",1000,0.894237995147705,0.0815751552581787,0.0107221603393555
"525",1000,0.906700849533081,0.0711441040039062,0.0117480754852295
"526",1000,1.0142650604248,0.0834388732910156,0.0125820636749268
"527",1000,0.878677129745483,0.0701208114624023,0.011937141418457
"528",1000,0.99914288520813,0.0818758010864258,0.0132491588592529
"529",1000,0.913557052612305,0.0740730762481689,0.0116739273071289
"530",1000,0.956561088562012,0.0820431709289551,0.0123162269592285
"531",1000,1.02155494689941,0.0766670703887939,0.0132811069488525
"532",1000,0.940646171569824,0.0694987773895264,0.0130949020385742
"533",1000,0.902060031890869,0.0808842182159424,0.0125889778137207
"534",1000,0.956423044204712,0.074199914932251,0.0126240253448486
"535",1000,0.885940790176392,0.0733609199523926,0.0117959976196289
"536",1000,0.891610145568848,0.0796899795532227,0.0123231410980225
"537",1000,0.898077011108398,0.0765681266784668,0.0111780166625977
"538",1000,1.02523803710938,0.0783510208129883,0.0117769241333008
"539",1000,0.904664039611816,0.0749540328979492,0.0125079154968262
"540",1000,0.931282997131348,0.0819101333618164,0.0110890865325928
"541",1000,0.885499954223633,0.0737769603729248,0.0127418041229248
"542",1000,0.893748998641968,0.0765960216522217,0.0110280513763428
"543",1000,0.935405015945435,0.0837280750274658,0.0111930370330811
"544",1000,0.905586957931519,0.0729258060455322,0.0114660263061523
"545",1000,0.890628099441528,0.0733110904693604,0.0118379592895508
"546",1000,0.911254167556763,0.0736799240112305,0.0113320350646973
"547",1000,0.936798095703125,0.0713341236114502,0.0121028423309326
"548",1000,0.918536901473999,0.0730299949645996,0.0120558738708496
"549",1000,0.917497873306274,0.077549934387207,0.0115489959716797
"550",1000,0.884623050689697,0.067223072052002,0.0117971897125244
"551",1000,0.971578121185303,0.0813219547271729,0.0119869709014893
"552",1000,0.919713020324707,0.0817499160766602,0.0123131275177002
"553",1000,0.891615867614746,0.077509880065918,0.0117490291595459
"554",1000,0.919449806213379,0.0798828601837158,0.0124180316925049
"555",1000,0.910701990127563,0.0762021541595459,0.0116779804229736
"556",1000,0.914451837539673,0.0783669948577881,0.0118451118469238
"557",1000,0.916654825210571,0.0725679397583008,0.0120899677276611
"558",1000,1.46304106712341,0.0694010257720947,0.0122871398925781
"559",1000,0.889725208282471,0.066431999206543,0.0128848552703857
"560",1000,0.919654846191406,0.0930449962615967,0.0116629600524902
"561",1000,0.892925024032593,0.0733950138092041,0.0119588375091553
"562",1000,0.896314859390259,0.077085018157959,0.0119388103485107
"563",1000,1.01417803764343,0.0708639621734619,0.0133140087127686
"564",1000,0.874218940734863,0.0680780410766602,0.0113880634307861
"565",1000,0.919568061828613,0.0707130432128906,0.0115809440612793
"566",1000,0.910916805267334,0.0835881233215332,0.0114810466766357
"567",1000,0.922554969787598,0.078883171081543,0.0117158889770508
"568",1000,0.900738954544067,0.0719029903411865,0.0124368667602539
"569",1000,0.906785011291504,0.075361967086792,0.0123469829559326
"570",1000,0.901608228683472,0.0753018856048584,0.0125820636749268
"571",1000,0.960369110107422,0.0728120803833008,0.0123720169067383
"572",1000,0.866798877716064,0.071342945098877,0.011793851852417
"573",1000,0.950223922729492,0.0776658058166504,0.0129990577697754
"574",1000,0.932590007781982,0.078557014465332,0.0124001502990723
"575",1000,1.12957191467285,0.0772290229797363,0.0132739543914795
"576",1000,0.9046630859375,0.0717859268188477,0.0116078853607178
"577",1000,0.88200306892395,0.0686659812927246,0.0115320682525635
"578",1000,0.910706996917725,0.0751528739929199,0.0114428997039795
"579",1000,0.886012077331543,0.0678389072418213,0.0107588768005371
"580",1000,0.887338161468506,0.0673789978027344,0.0113799571990967
"581",1000,0.904222965240479,0.0705051422119141,0.0122909545898438
"582",1000,0.884161949157715,0.0706660747528076,0.0121800899505615
"583",1000,0.896560192108154,0.0727260112762451,0.0120768547058105
"584",1000,0.889124155044556,0.0792181491851807,0.0117688179016113
"585",1000,0.886322021484375,0.0645380020141602,0.0115149021148682
"586",1000,0.878274917602539,0.0678529739379883,0.0117201805114746
"587",1000,0.983514070510864,0.0687918663024902,0.0120799541473389
"588",1000,0.904937982559204,0.0753920078277588,0.0116798877716064
"589",1000,1.0376877784729,0.0711350440979004,0.0128731727600098
"590",1000,0.95441198348999,0.0691349506378174,0.0115129947662354
"591",1000,0.903089046478271,0.0760350227355957,0.0116300582885742
"592",1000,0.894518852233887,0.0730609893798828,0.011793851852417
"593",1000,0.937053203582764,0.0822789669036865,0.0111029148101807
"594",1000,0.946956157684326,0.0758090019226074,0.0117881298065186
"595",1000,0.931143999099731,0.0742201805114746,0.0133509635925293
"596",1000,0.946938991546631,0.0852639675140381,0.0112521648406982
"597",1000,0.92571496963501,0.0965049266815186,0.0143628120422363
"598",1000,1.03724384307861,0.0720880031585693,0.0120000839233398
"599",1000,0.912173986434937,0.0790209770202637,0.0114738941192627
"600",1000,1.04665112495422,0.0843560695648193,0.0127460956573486
"601",5000,4.78582310676575,0.371354103088379,0.0156769752502441
"602",5000,4.22642803192139,0.387845993041992,0.0174238681793213
"603",5000,4.39486193656921,0.404935836791992,0.0180199146270752
"604",5000,4.21602201461792,0.407531023025513,0.0186638832092285
"605",5000,4.22026395797729,0.365780115127563,0.0158340930938721
"606",5000,4.24025988578796,0.400094032287598,0.0147800445556641
"607",5000,3.95991086959839,0.366221904754639,0.0148580074310303
"608",5000,4.4117488861084,0.405869960784912,0.017035961151123
"609",5000,4.05340909957886,0.390403985977173,0.015268087387085
"610",5000,4.17833495140076,0.380030870437622,0.0169270038604736
"611",5000,4.08581399917603,0.335188150405884,0.0149660110473633
"612",5000,4.1062970161438,0.406993865966797,0.0154609680175781
"613",5000,4.02240204811096,0.377575159072876,0.0159640312194824
"614",5000,3.97810506820679,0.362486839294434,0.0171880722045898
"615",5000,4.21186494827271,0.366358041763306,0.0248401165008545
"616",5000,4.21425604820251,0.367025136947632,0.0315358638763428
"617",5000,4.29509401321411,0.394158840179443,0.0177090167999268
"618",5000,4.4697699546814,0.354947090148926,0.0149891376495361
"619",5000,4.22599196434021,0.421204805374146,0.0174450874328613
"620",5000,4.17444396018982,0.407975912094116,0.0155060291290283
"621",5000,4.27265691757202,0.400991916656494,0.0168960094451904
"622",5000,4.34121513366699,0.350594043731689,0.014307975769043
"623",5000,4.22558093070984,0.379297018051147,0.0171511173248291
"624",5000,4.32876491546631,0.371460199356079,0.0152361392974854
"625",5000,4.36871600151062,0.392805814743042,0.0174210071563721
"626",5000,4.52104496955872,0.374422788619995,0.015949010848999
"627",5000,4.25243616104126,0.374966859817505,0.0278310775756836
"628",5000,4.19993805885315,0.365943193435669,0.0160601139068604
"629",5000,4.29499506950378,0.380636930465698,0.0161848068237305
"630",5000,4.22606182098389,0.338304996490479,0.0153200626373291
"631",5000,4.1236560344696,0.364932060241699,0.0173630714416504
"632",5000,4.31008386611938,0.493505954742432,0.0251250267028809
"633",5000,4.24454379081726,0.422965049743652,0.0154571533203125
"634",5000,4.22108387947083,0.383157968521118,0.0154449939727783
"635",5000,4.21552705764771,0.351878881454468,0.0173749923706055
"636",5000,4.24353694915771,0.398554801940918,0.0156171321868896
"637",5000,4.212238073349,0.361879825592041,0.0162448883056641
"638",5000,4.35231900215149,0.397901058197021,0.0162358283996582
"639",5000,4.14927411079407,0.426132917404175,0.0156919956207275
"640",5000,4.26262807846069,0.360671997070312,0.0167610645294189
"641",5000,4.18381285667419,0.353677034378052,0.0171651840209961
"642",5000,4.15345001220703,0.361860990524292,0.0152020454406738
"643",5000,4.20580720901489,0.409112215042114,0.0157301425933838
"644",5000,4.11661100387573,0.36205792427063,0.0195388793945312
"645",5000,4.33364510536194,0.369489908218384,0.0154011249542236
"646",5000,4.23304104804993,0.42885684967041,0.0176219940185547
"647",5000,4.15686392784119,0.361195087432861,0.0177149772644043
"648",5000,4.32216501235962,0.385513782501221,0.0152151584625244
"649",5000,4.24208307266235,0.380341053009033,0.0175080299377441
"650",5000,4.46491599082947,0.462135076522827,0.017725944519043
"651",5000,4.32086706161499,0.416702032089233,0.0155551433563232
"652",5000,4.16252112388611,0.359081983566284,0.0153999328613281
"653",5000,4.27950096130371,0.358911991119385,0.0173771381378174
"654",5000,4.33607316017151,0.390820026397705,0.0163908004760742
"655",5000,4.5247950553894,0.421815156936646,0.017071008682251
"656",5000,4.16518497467041,0.381774187088013,0.0150988101959229
"657",5000,4.50116181373596,0.388079881668091,0.0149500370025635
"658",5000,4.11017394065857,0.468420028686523,0.0154378414154053
"659",5000,4.16680598258972,0.370481967926025,0.0163888931274414
"660",5000,4.20535588264465,0.47266697883606,0.0169579982757568
"661",5000,4.12660598754883,0.352758169174194,0.0181272029876709
"662",5000,4.21185994148254,0.367907047271729,0.0162720680236816
"663",5000,4.27215886116028,0.363924026489258,0.0165619850158691
"664",5000,4.36357307434082,0.400914192199707,0.0201358795166016
"665",5000,4.13266491889954,0.346296072006226,0.0239620208740234
"666",5000,4.06359815597534,0.364867925643921,0.0166370868682861
"667",5000,4.48183703422546,0.359984159469604,0.0162689685821533
"668",5000,4.41968202590942,0.43297290802002,0.0183041095733643
"669",5000,4.3098509311676,0.389003038406372,0.015408992767334
"670",5000,3.99252414703369,0.380313873291016,0.0169148445129395
"671",5000,4.28752207756042,0.349967002868652,0.0153918266296387
"672",5000,4.33073902130127,0.385976076126099,0.0158050060272217
"673",5000,3.944580078125,0.348927021026611,0.0150210857391357
"674",5000,4.2262659072876,0.378014087677002,0.0249869823455811
"675",5000,4.31387901306152,0.453983068466187,0.0177059173583984
"676",5000,4.51538395881653,0.359429121017456,0.0186870098114014
"677",5000,4.47755312919617,0.355473041534424,0.0165619850158691
"678",5000,4.25502490997314,0.368852853775024,0.0171501636505127
"679",5000,4.62286806106567,0.350991010665894,0.0160760879516602
"680",5000,4.50112199783325,0.374224901199341,0.0160818099975586
"681",5000,4.29669117927551,0.411741018295288,0.0251908302307129
"682",5000,4.15241813659668,0.354419231414795,0.0146889686584473
"683",5000,4.30360412597656,0.401577949523926,0.0168662071228027
"684",5000,4.21024894714355,0.360217094421387,0.0180280208587646
"685",5000,4.15249681472778,0.426857948303223,0.0164549350738525
"686",5000,4.22721195220947,0.469125986099243,0.0157978534698486
"687",5000,4.30975699424744,0.436091899871826,0.0173530578613281
"688",5000,4.45120692253113,0.400022029876709,0.0205481052398682
"689",5000,4.35454702377319,0.382311105728149,0.0162439346313477
"690",5000,4.41755104064941,0.383511066436768,0.0148169994354248
"691",5000,4.27268600463867,0.524957895278931,0.0152568817138672
"692",5000,4.30017113685608,0.373692989349365,0.0165488719940186
"693",5000,4.9239239692688,0.362833976745605,0.0156991481781006
"694",5000,4.2664999961853,0.358173847198486,0.0152480602264404
"695",5000,4.26889896392822,0.357324123382568,0.0151569843292236
"696",5000,4.31201004981995,0.384435892105103,0.0150830745697021
"697",5000,4.24239301681519,0.456110954284668,0.0163199901580811
"698",5000,4.37742590904236,0.402125835418701,0.0169498920440674
"699",5000,4.1016480922699,0.374452114105225,0.0171620845794678
"700",5000,4.1016891002655,0.381819009780884,0.0154178142547607
"701",10000,7.83496618270874,0.878680944442749,0.0215988159179688
"702",10000,7.42751693725586,0.753267049789429,0.0251309871673584
"703",10000,7.53255701065063,0.782041788101196,0.0215978622436523
"704",10000,7.77904009819031,0.805824041366577,0.0204179286956787
"705",10000,7.97130298614502,0.834243059158325,0.0222501754760742
"706",10000,7.40488290786743,0.767737865447998,0.0225279331207275
"707",10000,7.67305493354797,0.794783115386963,0.0270240306854248
"708",10000,7.48772001266479,0.768364906311035,0.0206069946289062
"709",10000,7.54471707344055,0.772495031356812,0.019874095916748
"710",10000,7.92225193977356,0.867175817489624,0.0200138092041016
"711",10000,7.93305397033691,0.741671800613403,0.0206859111785889
"712",10000,7.71521997451782,0.825000047683716,0.0264811515808105
"713",10000,1.56891202926636,0.797384977340698,0.02103590965271
"714",10000,7.65965986251831,0.867512226104736,0.0208330154418945
"715",10000,7.42737102508545,0.820276021957397,0.0235650539398193
"716",10000,7.46975898742676,0.746243000030518,0.0217239856719971
"717",10000,7.61415791511536,0.82533597946167,0.0202288627624512
"718",10000,7.44524192810059,0.756428003311157,0.0212111473083496
"719",10000,7.27318000793457,0.736021995544434,0.0221750736236572
"720",10000,7.62091398239136,0.742074012756348,0.0209100246429443
"721",10000,7.78876781463623,0.777973175048828,0.0207428932189941
"722",10000,7.75866484642029,0.744117021560669,0.0196270942687988
"723",10000,7.9106719493866,0.804049968719482,0.0204398632049561
"724",10000,7.544753074646,0.960186958312988,0.0258018970489502
"725",10000,7.60843396186829,0.814882040023804,0.0244710445404053
"726",10000,7.30119180679321,0.880014181137085,0.0192091464996338
"727",10000,7.40805387496948,0.828922033309937,0.0217089653015137
"728",10000,7.53275394439697,0.742141962051392,0.0207340717315674
"729",10000,8.0153489112854,0.799907922744751,0.0221350193023682
"730",10000,7.56513500213623,0.890565872192383,0.0278809070587158
"731",10000,7.92943787574768,0.791431903839111,0.0197789669036865
"732",10000,7.48237013816833,0.777791023254395,0.0202441215515137
"733",10000,7.4862859249115,0.80788516998291,0.0223929882049561
"734",10000,7.35153079032898,0.774423837661743,0.0247979164123535
"735",10000,7.3591411113739,0.789164066314697,0.0234348773956299
"736",10000,7.33687090873718,0.774062156677246,0.0211410522460938
"737",10000,7.51044297218323,0.77714204788208,0.0222001075744629
"738",10000,7.54038310050964,0.834805011749268,0.0210030078887939
"739",10000,7.62968897819519,0.699406862258911,0.0199680328369141
"740",10000,7.77818417549133,0.880991220474243,0.0205740928649902
"741",10000,7.6954391002655,0.770517110824585,0.0208089351654053
"742",10000,7.30001997947693,0.780752897262573,0.0198729038238525
"743",10000,7.53454494476318,0.884916067123413,0.0203700065612793
"744",10000,7.46153903007507,0.761995077133179,0.0236220359802246
"745",10000,7.47214889526367,0.853511095046997,0.0208790302276611
"746",10000,7.43891286849976,0.863044023513794,0.0222010612487793
"747",10000,7.72653198242188,0.746526002883911,0.0214529037475586
"748",10000,7.43610310554504,0.758830070495605,0.0245099067687988
"749",10000,7.40710115432739,0.788628101348877,0.0203471183776855
"750",10000,7.57328104972839,0.769342184066772,0.0209529399871826
"751",10000,7.53203797340393,0.772855997085571,0.02317214012146
"752",10000,8.81503295898438,0.916001796722412,0.0289428234100342
"753",10000,7.63520097732544,0.744667053222656,0.0245571136474609
"754",10000,7.20961499214172,0.723946094512939,0.0203461647033691
"755",10000,7.39840006828308,0.761164903640747,0.0208580493927002
"756",10000,7.41395092010498,0.838605165481567,0.0215950012207031
"757",10000,7.48531198501587,0.841202020645142,0.0206961631774902
"758",10000,7.66366195678711,0.742017984390259,0.0477719306945801
"759",10000,8.22453594207764,0.785136222839355,0.0210809707641602
"760",10000,7.88832497596741,0.753280878067017,0.0214040279388428
"761",10000,7.65011692047119,0.877019882202148,0.0226988792419434
"762",10000,7.84174108505249,0.781596899032593,0.0216829776763916
"763",10000,7.78457880020142,0.924299001693726,0.0202269554138184
"764",10000,7.85496091842651,0.808016061782837,0.0234031677246094
"765",10000,7.25706911087036,0.728427886962891,0.0244870185852051
"766",10000,7.62769508361816,0.769795894622803,0.0238969326019287
"767",10000,7.68729090690613,0.74433708190918,0.0200681686401367
"768",10000,7.48129105567932,0.761174917221069,0.020798921585083
"769",10000,7.71020007133484,0.806758880615234,0.0204389095306396
"770",10000,7.78830790519714,0.779466152191162,0.0213248729705811
"771",10000,7.52567219734192,0.809237003326416,0.0211870670318604
"772",10000,7.66074204444885,0.758054971694946,0.0207490921020508
"773",10000,7.52779006958008,0.853291034698486,0.0255270004272461
"774",10000,7.60646295547485,0.81423282623291,0.0244269371032715
"775",10000,8.70095610618591,0.806608915328979,0.0209949016571045
"776",10000,7.74533700942993,0.809207916259766,0.0240728855133057
"777",10000,7.49621987342834,0.770042896270752,0.0284171104431152
"778",10000,7.54495787620544,0.837430000305176,0.021730899810791
"779",10000,7.6093761920929,0.803183078765869,0.0206360816955566
"780",10000,7.44079303741455,0.943203926086426,0.0217761993408203
"781",10000,7.72497916221619,0.90633487701416,0.0223019123077393
"782",10000,7.25612497329712,0.751058101654053,0.0204250812530518
"783",10000,7.26912593841553,0.769512891769409,0.0204660892486572
"784",10000,7.3996410369873,0.748775959014893,0.0211899280548096
"785",10000,7.67301797866821,0.874377965927124,0.0227200984954834
"786",10000,7.38988900184631,0.770931959152222,0.0338120460510254
"787",10000,7.37454891204834,0.825404167175293,0.0225789546966553
"788",10000,7.37568688392639,0.81281304359436,0.0283100605010986
"789",10000,7.50831604003906,0.742002010345459,0.0209081172943115
"790",10000,7.49105310440063,0.839010000228882,0.0268659591674805
"791",10000,7.48423218727112,0.781919956207275,0.0193798542022705
"792",10000,7.40706992149353,0.735476970672607,0.0212118625640869
"793",10000,7.3185019493103,0.753056049346924,0.0197150707244873
"794",10000,7.48080086708069,0.786762952804565,0.0196709632873535
"795",10000,7.38878488540649,0.793430089950562,0.0247330665588379
"796",10000,7.32862305641174,0.850131988525391,0.0239529609680176
"797",10000,7.55260396003723,0.782071828842163,0.0211701393127441
"798",10000,7.29514408111572,0.782690048217773,0.0227110385894775
"799",10000,7.26114296913147,0.788774967193604,0.0217521190643311
"800",10000,7.33008408546448,0.75688099861145,0.0214371681213379
